"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Delete already deleted board - negative test","1040","testDeleteAlreadyDeletedBoard","RegressionTests","Wed Jan 28 22:19:16 UTC 2026","passed","Wed Jan 28 22:19:17 UTC 2026","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testDeleteAlreadyDeletedBoard"
"Create board with valid name","2486","testCreateBoard","RegressionTests","Wed Jan 28 22:19:13 UTC 2026","passed","Wed Jan 28 22:19:16 UTC 2026","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testCreateBoard"
"Get non-existent board - negative test","132","testGetNonExistentBoard","RegressionTests","Wed Jan 28 22:19:18 UTC 2026","failed","Wed Jan 28 22:19:19 UTC 2026","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testGetNonExistentBoard"
"Update board name and description","632","testUpdateBoard","RegressionTests","Wed Jan 28 22:19:19 UTC 2026","passed","Wed Jan 28 22:19:19 UTC 2026","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testUpdateBoard"
"Create board with empty name - negative test","148","testCreateBoardWithEmptyName","RegressionTests","Wed Jan 28 22:19:16 UTC 2026","passed","Wed Jan 28 22:19:16 UTC 2026","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testCreateBoardWithEmptyName"
"Delete board by ID","1017","testDeleteBoard","RegressionTests","Wed Jan 28 22:19:17 UTC 2026","passed","Wed Jan 28 22:19:18 UTC 2026","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testDeleteBoard"
"Read/Get board by ID","490","testGetBoard","RegressionTests","Wed Jan 28 22:19:18 UTC 2026","passed","Wed Jan 28 22:19:18 UTC 2026","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testGetBoard"
