"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Delete board by ID","1231","testDeleteBoard","RegressionTests","Sun Jul 19 22:42:00 UTC 2026","passed","Sun Jul 19 22:42:01 UTC 2026","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testDeleteBoard"
"Get non-existent board - negative test","183","testGetNonExistentBoard","RegressionTests","Sun Jul 19 22:42:02 UTC 2026","failed","Sun Jul 19 22:42:02 UTC 2026","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testGetNonExistentBoard"
"Update board name and description","816","testUpdateBoard","RegressionTests","Sun Jul 19 22:42:02 UTC 2026","passed","Sun Jul 19 22:42:03 UTC 2026","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testUpdateBoard"
"Create board with valid name","1605","testCreateBoard","RegressionTests","Sun Jul 19 22:41:57 UTC 2026","passed","Sun Jul 19 22:41:58 UTC 2026","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testCreateBoard"
"Create board with empty name - negative test","171","testCreateBoardWithEmptyName","RegressionTests","Sun Jul 19 22:41:58 UTC 2026","passed","Sun Jul 19 22:41:59 UTC 2026","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testCreateBoardWithEmptyName"
"Read/Get board by ID","687","testGetBoard","RegressionTests","Sun Jul 19 22:42:01 UTC 2026","passed","Sun Jul 19 22:42:02 UTC 2026","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testGetBoard"
"Delete already deleted board - negative test","1459","testDeleteAlreadyDeletedBoard","RegressionTests","Sun Jul 19 22:41:59 UTC 2026","passed","Sun Jul 19 22:42:00 UTC 2026","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testDeleteAlreadyDeletedBoard"
