"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get non-existent board - negative test","162","testGetNonExistentBoard","RegressionTests","Sat Dec 13 22:12:21 UTC 2025","failed","Sat Dec 13 22:12:21 UTC 2025","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testGetNonExistentBoard"
"Update board name and description","614","testUpdateBoard","RegressionTests","Sat Dec 13 22:12:21 UTC 2025","passed","Sat Dec 13 22:12:21 UTC 2025","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testUpdateBoard"
"Delete already deleted board - negative test","1087","testDeleteAlreadyDeletedBoard","RegressionTests","Sat Dec 13 22:12:18 UTC 2025","passed","Sat Dec 13 22:12:19 UTC 2025","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testDeleteAlreadyDeletedBoard"
"Delete board by ID","1012","testDeleteBoard","RegressionTests","Sat Dec 13 22:12:19 UTC 2025","passed","Sat Dec 13 22:12:20 UTC 2025","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testDeleteBoard"
"Create board with valid name","2533","testCreateBoard","RegressionTests","Sat Dec 13 22:12:15 UTC 2025","passed","Sat Dec 13 22:12:18 UTC 2025","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testCreateBoard"
"Create board with empty name - negative test","159","testCreateBoardWithEmptyName","RegressionTests","Sat Dec 13 22:12:18 UTC 2025","passed","Sat Dec 13 22:12:18 UTC 2025","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testCreateBoardWithEmptyName"
"Read/Get board by ID","525","testGetBoard","RegressionTests","Sat Dec 13 22:12:20 UTC 2025","passed","Sat Dec 13 22:12:21 UTC 2025","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testGetBoard"
