"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Get non-existent board - negative test","95","testGetNonExistentBoard","RegressionTests","Wed Feb 25 22:24:00 UTC 2026","failed","Wed Feb 25 22:24:00 UTC 2026","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testGetNonExistentBoard"
"Update board name and description","557","testUpdateBoard","RegressionTests","Wed Feb 25 22:24:00 UTC 2026","passed","Wed Feb 25 22:24:00 UTC 2026","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testUpdateBoard"
"Create board with valid name","2731","testCreateBoard","RegressionTests","Wed Feb 25 22:23:54 UTC 2026","passed","Wed Feb 25 22:23:57 UTC 2026","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testCreateBoard"
"Read/Get board by ID","506","testGetBoard","RegressionTests","Wed Feb 25 22:23:59 UTC 2026","passed","Wed Feb 25 22:24:00 UTC 2026","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testGetBoard"
"Create board with empty name - negative test","118","testCreateBoardWithEmptyName","RegressionTests","Wed Feb 25 22:23:57 UTC 2026","passed","Wed Feb 25 22:23:57 UTC 2026","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testCreateBoardWithEmptyName"
"Delete board by ID","927","testDeleteBoard","RegressionTests","Wed Feb 25 22:23:58 UTC 2026","passed","Wed Feb 25 22:23:59 UTC 2026","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testDeleteBoard"
"Delete already deleted board - negative test","959","testDeleteAlreadyDeletedBoard","RegressionTests","Wed Feb 25 22:23:57 UTC 2026","passed","Wed Feb 25 22:23:58 UTC 2026","com.trello.tests.BoardTest","TrelloBoardRegression","com.trello.tests.BoardTest","testDeleteAlreadyDeletedBoard"
